start_time,app_time,flip,flip_value,energy_uj_dram,app_state,num_read
1659001106298735014,17477965990,1,549755813888,39332732804,327684,65000
1659001106359796471,17539027447,1,549755813888,39332766739,327684,65000
1659001106420857967,17600088943,0,0,39332800674,327684,65000
1659001106481919340,17661150316,0,0,39332835159,327684,65000
1659001106542980839,17722211815,0,0,39332869156,327684,65000
1659001106604042318,17783273294,1,549755813888,39332903091,327684,65000
1659001106665103771,17844334747,0,0,39332936966,327684,65000
1659001106726165172,17905396148,1,549755813888,39332970901,327684,65000
1659001106787226638,17966457614,1,549755813888,39333004898,327684,65000
1659001106848288077,18027519053,0,0,39333038772,327684,65000
1659001106909349492,18088580468,1,549755813888,39333072707,327684,65000
1659001106970410960,18149641936,0,0,39333106582,327684,65000
1659001107031472479,18210703455,0,0,39333140517,327684,65000
1659001107092533879,18271764855,0,0,39333174453,327684,65000
1659001107153595696,18332826672,0,0,39333208449,327684,65000
1659001107214656989,18393887965,0,0,39333242324,327684,65000
1659001107275718205,18454949181,1,549755813888,39333276320,327684,65000
1659001107336779736,18516010712,0,0,39333310195,327684,65000
1659001107397841143,18577072119,0,0,39333344191,327684,65000
1659001107458902575,18638133551,0,0,39333378127,327684,65000
1659001107519964052,18699195028,1,549755813888,39333412001,327684,65000
1659001107581025535,18760256511,0,0,39333446547,327684,65000
1659001107642087009,18821317985,0,0,39333480482,327684,65000
1659001107703148385,18882379361,0,0,39333514418,327684,65000
1659001107764209820,18943440796,1,549755813888,39333548292,327684,65000
1659001107825271323,19004502299,0,0,39333582228,327684,65000
1659001107886332772,19065563748,0,0,39333616224,327684,65000
1659001107947394225,19126625201,0,0,39333650160,327684,65000
1659001108008455686,19187686662,1,549755813888,39333684034,327684,65000
1659001108069517161,19248748137,1,549755813888,39333717054,327684,65000
1659001108130578568,19309809544,0,0,39333747877,393218,65000
1659001108191640065,19370871041,1,549755813888,39333778760,393218,65000
1659001108252701456,19431932432,0,0,39333809583,393218,65000
1659001108313762938,19492993914,0,0,39333840406,393218,65000
1659001108374824830,19554055806,1,549755813888,39333871534,393218,65000
1659001108435885792,19615116768,0,0,39333902356,393218,65000
1659001108496947321,19676178297,1,549755813888,39333933240,393218,65000
1659001108558008786,19737239762,0,0,39333964124,393218,65000
1659001108619070166,19798301142,1,549755813888,39333994946,393218,65000
1659001108680131603,19859362579,1,549755813888,39334025830,393218,65000
1659001108741193055,19920424031,0,0,39334057202,393218,65000
1659001108802254530,19981485506,1,549755813888,39334088025,393218,65000
1659001108863316000,20042546976,1,549755813888,39334118908,393218,65000
1659001108924377426,20103608402,0,0,39334149792,393218,65000
1659001108985439071,20164670047,1,549755813888,39334180554,393218,65000
1659001109046500328,20225731304,1,549755813888,39334211498,393218,65000
1659001109107561797,20286792773,1,549755813888,39334242199,393218,65000
1659001109168623284,20347854260,0,0,39334273083,393218,65000
1659001109229684719,20408915695,0,0,39334303905,393218,65000
1659001109290746166,20469977142,0,0,39334334728,393218,65000
1659001109351807656,20531038632,1,549755813888,39334365551,393218,65000
1659001109412869092,20592100068,0,0,39334399425,458755,65000
1659001109473930516,20653161492,0,0,39334433361,458755,65000
1659001109534992011,20714222987,0,0,39334467296,458755,65000
1659001109596053424,20775284400,0,0,39334501781,458755,65000
1659001109657114892,20836345868,0,0,39334535777,458755,65000
1659001109718176311,20897407287,0,0,39334569652,458755,65000
1659001109779237797,20958468773,0,0,39334603587,458755,65000
1659001109840299261,21019530237,0,0,39334637462,458755,65000
1659001109901360725,21080591701,0,0,39334671336,458755,65000
1659001109962422177,21141653153,0,0,39334705211,458755,65000
1659001110023483643,21202714619,0,0,39334739146,458755,65000
1659001110084545625,21263776601,0,0,39334773020,458755,65000
1659001110145606515,21324837491,0,0,39334806956,458755,65000
1659001110206667911,21385898887,0,0,39334840891,458755,65000
1659001110267729395,21446960371,1,549755813888,39334874766,458755,65000
1659001110328790840,21508021816,0,0,39334908701,458755,65000
1659001110389852331,21569083307,0,0,39334942576,458755,65000
1659001110450913722,21630144698,0,0,39334976450,458755,65000
1659001110511975193,21691206169,0,0,39335010386,458755,65000
1659001110573036678,21752267654,0,0,39335044809,458755,65000
1659001110634098110,21813329086,0,0,39335078684,458755,65000
1659001110695159616,21874390592,0,0,39335112619,458755,65000
1659001110756221004,21935451980,0,0,39335146494,458755,65000
1659001110817282477,21996513453,0,0,39335180368,458755,65000
