time,vppfiltered
18.49000953,9.75229653358966e-05
18.51000953,0.000123393813107747
18.53000953,0.000612866910573936
18.55000953,0.000286159419387393
18.57000953,0.000527878562129659
18.59000953,0.000179646923188996
18.61000953,0.000157567669715509
18.63000953,0.00106778608068532
18.65000952,0.000291308516289186
18.67000952,0.00020540049876239
18.69000952,0.000315533295596563
18.71000952,0.000728308468047213
18.73000952,0.000321911850956018
18.75000952,0.000382709260797031
18.77000952,0.000437161211174565
18.79000952,0.000504329817058971
18.81000952,0.000140158123024203
18.83000952,0.000211321498564929
18.85000952,0.000251100536830138
18.87000952,0.000790422439881576
18.89000952,0.000338957015978234
18.91000952,0.000172180647493016
18.93000952,0.000693255076664837
18.95000952,0.000666695472818826
18.97000952,0.000270846411205472
18.99000952,0.000260431933139191
19.01000952,0.000347130152334257
19.03000951,0.000748266031877119
19.05000951,0.000250877495018692
19.07000951,0.000216317493977588
19.09000951,0.000243519416307999
19.11000951,0.000489529105174513
19.13000951,0.000186180933446671
19.15000951,0.000143204617357827
19.17000951,0.000465130270153389
19.19000951,0.00113074448389722
19.21000951,0.000958737742464909
19.23000951,0.000138942544193269
19.25000951,0.000151536775926414
19.27000951,0.000416800758080156
19.29000951,0.000281377485479949
19.31000951,0.000343975550800721
19.33000951,0.000164588961597043
19.35000951,0.000431409590625172
19.37000951,0.00016032309977865
19.39000951,0.00023992579933023
19.41000951,0.000219039226679798
19.4300095,0.000753225363272425
19.4500095,0.000690897760454262
19.4700095,0.00010968518300257
19.4900095,0.000154887055900145
19.5100095,0.000910162332259067
19.5300095,0.000166648171000793
19.5500095,0.000231594306632646
19.5700095,0.000450442202556751
19.5900095,0.000120573170783526
19.6100095,0.000130321259961658
19.6300095,0.000206863343934039
19.6500095,0.000363548291981646
19.6700095,0.000451765070158046
19.6900095,0.000138465924878603
19.7100095,0.000330381097618628
19.7300095,0.000237943287970289
19.7500095,0.000223527763786673
19.7700095,0.000201418088908465
19.7900095,0.000129471387341236
19.8100095,0.000166278887756907
19.83000949,0.000261138600252002
19.85000949,8.59840457953465e-05
19.87000949,0.000181770473284803
19.89000949,0.000256023599738314
19.91000949,0.000230440893176488
19.93000949,0.000218975676360679
19.95000949,0.000159145407018602
19.97000949,0.000216230661339361
19.99000949,0.000423394525071746
