time,hs_activations,rapl_delta
106.922113546,814991,1139584
107.049908286,820257,1157468
107.177703454,815868,1139951
107.305498754,819526,1148312
107.433294801,816478,1148801
107.561090145,812821,1139462
107.688884902,815868,1147641
107.816681047,819526,1148313
107.9444752,823914,1157895
108.07227149,820257,1139768
108.200066269,823305,1148617
108.327861192,820765,1139829
108.45565762,822882,1157895
108.583452854,821118,1139523
108.711247493,819001,1148801
108.839043532,820765,1148557
108.966839335,819295,1139950
109.094634507,820520,1148801
109.222429227,819499,1148801
109.350224484,820350,1148557
109.478020234,819641,1149044
109.605815739,820232,1148618
109.733610491,819740,1139524
109.861406822,820150,1148434
109.989201675,820642,1148252
110.116997445,821233,1148434
110.244794029,820740,1139707
110.372587219,821151,1148556
110.500383641,820809,1148496
110.628178406,821094,1148923
110.755973877,820856,1148801
110.883770692,820571,1139401
111.011564474,820809,1148618
111.139359284,821094,1148556
111.267155227,821436,1148557
111.394952936,821151,1148923
111.522745469,821388,1148800
111.650541616,821190,1139829
111.778337249,820953,1148984
111.90613241,821151,1148740
112.033927807,821388,1148800
112.16172395,821190,1139890
112.289518526,821355,1148679
112.417313894,821218,1148862
112.545108386,821053,1148983
112.67290485,820855,1149106
112.800699655,820618,1139463
112.928495896,820333,1148984
113.056290598,820570,1148373
113.184085363,820855,1148679
113.311881527,821197,1139401
113.439676995,820912,1148801
113.567472652,821149,1148557
113.69527033,820952,1148862
113.823063891,821116,1148373
113.950860098,820979,1148740
114.078655613,820814,1139706
114.206449819,820616,1148679
114.334245772,820781,1148435
114.462040442,820644,1149045
114.589835424,820479,1139645
114.717630673,820281,1148801
114.845426199,820044,1149045
114.973221573,819759,1148800
115.101018136,819996,1148618
115.228813043,819799,1139707
115.356608196,819561,1148312
115.484404771,819276,1148801
115.612199835,819514,1148679
115.739993228,819799,1139523
115.867789323,820140,1148374
115.995585939,820551,1148678
116.123380548,820209,1148557
116.251176951,820494,1148557
116.378975401,820256,1139523
116.506766019,819971,1157712
116.634563231,820209,1139523
116.762356132,820494,1148862
116.890152753,820835,1148435
117.017947882,821246,1148556
117.145744447,821738,1149045
117.273538135,821328,1139646
117.401332708,820835,1148923
117.529129017,820245,1148556
117.656925612,820737,1148862
117.78471962,820327,1139646
117.912515647,819835,1148983
118.04031028,820245,1148801
118.168105103,820737,1148313
118.295900262,820327,1139706
118.423696258,820669,1148740
118.551491612,821079,1148679
118.679287118,821571,1148923
118.807083262,822162,1148556
118.934877294,821669,1149106
119.062672984,821079,1139768
119.190468192,820370,1148617
119.318263836,819519,1148740
119.446059415,818499,1139646
119.573854312,817274,1148312
119.701650439,818295,1148679
119.829446895,819519,1148495
119.957242043,818499,1148862
120.085036177,817274,1139646
120.212832593,818295,1148312
120.340628782,819519,1148130
120.468422925,820989,1148739
120.596218395,819764,1148923
120.724013727,820785,1148435
120.851808283,822010,1148923
120.979603826,820989,1139523
121.107401019,821840,1148679
121.235194595,821131,1148984
121.36299161,820280,1139645
121.490786685,820989,1157834
121.618582582,820399,1139401
121.746376529,820891,1148923
121.874171128,820481,1148801
122.001967636,820822,1139035
122.129762354,821233,1148496
122.257557333,821725,1148740
122.385353732,821315,1148800
122.513148423,821656,1148740
122.640943981,821372,1148984
122.768738994,821030,1148923
122.896534411,820620,1140012
123.024329297,820961,1148800
123.152125639,820677,1148984
123.279920274,820335,1139951
123.407717087,820620,1148557
123.535510138,820382,1148739
123.663306177,820097,1148984
123.791103004,819756,1139340
123.918898596,820040,1148374
124.046693232,819803,1148923
124.174487611,820001,1148373
124.302284977,819836,1148984
124.430080122,819638,1139524
124.557875231,819803,1148434
124.685671302,820001,1148435
124.813464178,820238,1148740
124.941259495,820523,1148800
125.069055369,820286,1149045
125.196850665,820001,1139646
125.324646207,819659,1148739
125.452441176,819944,1148496
125.580237443,819706,1148740
125.708032007,819422,1139462
125.835826607,819659,1148496
125.963621724,819944,1148679
126.091417006,820286,1148434
126.219212091,820001,1148679
126.347007989,820238,1139645
126.474803741,820040,1148618
126.6025985,820205,1148557
126.730393538,820403,1148739
126.85818975,820238,1148740
126.98598468,820040,1148801
127.113779997,819803,1139523
127.241575335,820001,1148740
127.369370135,819836,1148740
127.497166932,819973,1148617
127.624961324,819859,1139524
127.752756247,819722,1148679
127.880552275,819836,1148617
128.008347716,819741,1148435
128.136143256,819626,1148495
128.26393829,819722,1139280
128.391733357,819836,1148495
128.519529532,819741,1148801
128.647325136,819820,1148862
128.775119379,819915,1148618
128.90291536,820030,1148739
129.030710041,819935,1139646
129.158505577,819820,1148678
129.286301535,819915,1148557
129.414097744,820030,1139157
129.541891814,820167,1148374
129.669688416,820332,1148434
129.797482717,820530,1148557
129.925278572,820767,1148252
130.05307296,821052,1096615
130.180870913,820815,994077
130.308665432,820530,972471
130.436461044,820188,980405
130.564254928,819778,980039
130.692050781,819286,980344
130.819845752,818695,972349
130.94764059,817986,979856
131.07543646,817136,980161
131.203231361,816115,972043
131.331027385,814890,979795
131.458822139,813420,979917
131.586617271,811657,971616
131.714412953,809540,979246
131.842207964,807000,971250
131.970003528,803953,978818
132.097799914,800296,970823
132.225594047,795907,970273
132.353391133,790640,977842
132.481185227,784321,961301
132.608980938,776737,968382
132.736776711,767636,967587
132.864572009,756716,966978
132.992366269,743611,957761
133.120162239,727886,956541
133.247957187,709015,946714
133.375752344,686370,944943
133.46094891,659197,642272
133.546145966,626588,631407
133.631345756,587458,628111
133.71654156,540502,608275
133.801739896,484154,595396
133.886935135,416537,581298
133.972131962,472884,691953
134.057329076,425928,603759
134.142527903,465058,677122
134.227722746,432450,610777
134.312919896,459624,662291
134.398115988,436979,625670
134.483314254,409805,615477
134.568511956,432450,659727
134.653708682,413579,615050
134.73890575,429305,660032
134.824102509,448175,654112
134.909299263,432450,624571
134.994494844,445555,654296
135.079693948,434634,632200
135.164888997,421529,631163
135.250085577,432450,645506
135.335283054,445555,654356
135.420481215,434634,632140
135.505676008,421529,623106
135.590874413,432450,653197
135.676070092,423350,630796
135.761267686,430933,645385
135.846465021,440034,654051
135.931662275,432450,631712
136.016858069,423350,630980
136.102055576,430933,645567
136.18725147,440034,646361
136.272449613,432450,639402
136.35764527,438770,646422
136.442842815,433503,631590
136.528038949,437892,646544
136.613236124,443158,647093
136.698432708,438770,631956
136.783630195,433503,639220
136.868826147,437892,646605
136.954023426,434235,631224
137.039220125,437282,646726
137.12441691,440940,647094
137.209614676,437892,631590
137.294810854,434235,639219
137.38000982,437282,646666
137.465205143,434743,639403
137.550403326,431695,639097
137.635599109,434235,638609
137.720796976,432118,638854
137.805993475,429578,638731
137.891189451,431695,638304
137.97638724,429931,638487
138.061585559,431401,638182
138.146781895,433165,646422
138.231979131,431695,638914
138.317174256,429931,638548
138.402371313,431401,638304
138.487568105,430176,638488
138.57276687,431197,646177
138.657963606,432422,638609
138.743159318,431401,638671
138.828355134,432252,638426
138.913554478,433272,646482
138.998749082,432422,638793
139.08394664,433130,638792
139.16914314,433981,638792
139.254339833,433272,646849
139.339539357,433863,638609
139.424734868,434572,638793
139.509931919,433981,638853
139.595129181,433272,638609
139.680324577,433863,646666
139.765523828,433371,638854
139.850719109,432780,638731
139.935915872,433272,638731
140.021112887,432862,638609
140.106313562,433204,700133
140.191507964,433614,761289
140.276703858,434106,751890
140.361901568,434697,751952
140.447098035,435406,751951
140.532294175,436256,761228
140.617491199,437277,752074
140.702687602,438502,752500
140.787884298,439972,761595
140.873081085,441735,752622
140.958278226,443852,762084
141.043475365,446391,752927
141.128672025,449439,762083
141.213870711,453096,753538
141.299066481,457485,763060
141.38426301,462752,763487
141.469460489,469071,764097
141.554658185,476655,764524
141.639853655,485756,764952
141.72504934,496676,765928
141.810246405,509781,776243
141.895443737,525506,777708
141.980640691,544377,788328
142.065837424,567022,780577
142.151034641,594195,801451
142.236231723,626804,803892
142.321428086,665934,815854
142.406625203,712890,819639
142.49182238,769238,842650
142.619617487,836855,1217221
142.747412267,780507,1086178
142.875207624,827464,1199888
143.003003355,883811,1204647
143.130798116,951428,1227964
143.258594127,895081,1096737
143.38639111,942037,1201596
143.51418421,998385,1224057
143.641980372,1066002,1229856
143.769774751,1147142,1263790
143.940169558,1079525,1457211
144.067964162,998385,1081601
144.195760305,901016,1064573
144.323555588,784174,1028134
144.451351982,881542,1246274
144.57914747,800402,1063108
144.706943775,868019,1219906
144.834737681,811671,1088559
144.962532352,858628,1202878
145.0903277,819497,1106687
145.218123581,852106,1185605
145.345918549,824932,1115292
145.473713437,792324,1112607
145.601510464,819497,1173398
145.729304609,852106,1185056
145.857099197,891236,1188595
145.984895598,858628,1118528
146.11269053,819497,1106381
146.24048572,852106,1185239
146.368281638,824932,1124081
146.496076439,792324,1103757
146.623872455,819497,1173581
146.751667292,852106,1185239
146.879463162,824932,1124387
147.007258725,847577,1167477
147.135053414,828706,1123532
147.262848497,844432,1167783
147.390644074,863303,1169003
147.518439214,847577,1134092
147.646235295,828706,1133054
147.774030401,806062,1122006
147.901825631,824932,1165341
148.029621128,847577,1167600
148.157416343,828706,1132748
148.285211352,844432,1167905
148.413007272,831327,1132810
148.540801909,815602,1131161
148.668598492,828706,1157224
148.796392556,844432,1168027
148.924188324,831327,1133053
149.051983365,815602,1130979
149.179779312,828706,1157407
149.307574372,844432,1167721
149.435371027,831327,1132322
149.56316639,842248,1158932
149.690962355,833147,1141477
149.818756139,822227,1140622
149.946551419,831327,1149045
150.074346287,842248,1158566
150.2021428,833147,1141660
150.329937004,822227,1131833
150.457732454,809122,1139340
150.585529012,820043,1156613
150.713323568,833147,1157834
150.841119512,822227,1140622
150.968914571,831327,1158079
151.096709306,823744,1140561
151.224505572,830063,1148800
151.352300134,824797,1140378
151.480095343,818477,1140073
151.607891394,823744,1157651
151.735686056,830063,1158078
151.863482208,824797,1131284
151.991277078,829186,1158200
152.119072569,825528,1140073
152.246868089,821140,1149289
152.374663112,824797,1148923
152.502458697,821749,1140011
152.630253541,824289,1148801
152.758049132,827337,1148740
152.885844537,824797,1149411
153.013640596,821749,1139890
153.14143669,824289,1148678
153.269230433,822172,1148862
153.397026264,823936,1148984
153.524820984,826053,1148801
153.652618747,828592,1149228
153.780413555,826476,1150021
153.908209587,823936,1140195
154.036003142,820888,1139890
154.163800787,823428,1158017
154.291595621,826476,1148862
154.419390628,830133,1148983
154.547185757,827085,1149717
154.674982242,823428,1140011
154.802776207,826476,1148679
154.93057195,823936,1149411
155.058366028,820888,1139829
155.18616228,823428,1148801
155.313958673,826476,1148861
155.441753383,823936,1148984
155.569550112,826053,1148923
155.697344396,824289,1140012
155.825139436,825759,1149106
155.952934659,827522,1149167
156.080731482,826053,1149838
156.208525447,824289,1149350
156.33632116,822172,1140012
156.464116842,823936,1148984
156.59191167,826053,1148923
156.719706669,824289,1139889
156.847501616,825759,1158017
156.975297075,824534,1140073
157.103092311,825555,1148862
157.230888902,826779,1148984
157.35868428,828249,1149106
157.486480284,830013,1149289
157.614275303,832129,1149716
157.742069777,830366,1149533
157.869865424,828249,1140683
157.997659946,830013,1149778
158.125456803,828543,1149716
158.253250348,826779,1149594
158.381047119,824663,1140195
158.508841051,822123,1149167
158.636638057,824240,1139585
158.764432639,826779,1158200
158.892227423,829827,1149289
159.020023915,833484,1149899
159.147819315,837873,1150022
159.275613233,843140,1159237
159.403409882,838751,1141477
159.531204342,833484,1141294
159.65900011,827165,1140683
159.786796921,819581,1139828
159.914590358,825901,1157712
160.042385581,820634,1140012
160.170181823,814314,1139706
160.297977627,819581,1148252
160.425773004,825901,1157712
160.553567728,820634,1140073
160.681362853,825023,1158322
160.809158358,821366,1139950
160.936953354,824413,1149045
161.064748964,828071,1149167
161.192544094,825023,1149228
161.320339506,827563,1149534
161.448135375,825446,1140439
161.575930871,822906,1148861
161.703727295,825023,1148740
161.831521665,823259,1140012
161.959316958,821143,1149167
162.08711189,822906,1148923
162.214907397,821437,1149106
162.342703211,822661,1139767
162.47049709,824131,1148740
162.598293494,825895,1158017
162.726088572,824425,1140012
162.853885783,825650,1148861
162.981681344,824629,1149351
163.109474553,823405,1140133
163.237271946,824425,1148679
163.365065456,825650,1149167
163.492862182,827120,1149106
163.620657896,828884,1149350
163.748451627,827414,1149472
163.876246682,825650,1149350
164.004042087,823534,1139951
164.131837256,820994,1139829
164.259633218,817946,1148861
164.387428438,820486,1148130
164.515224798,823534,1148679
164.643018988,827191,1148922
164.77081513,824143,1149167
164.898609296,826683,1149472
165.026405799,824566,1140134
165.154200066,826330,1148984
165.281995277,824860,1149350
165.409792184,823097,1148862
165.537587671,824566,1139585
165.665382907,826330,1158200
165.793178891,824860,1140072
165.920972183,823097,1149167
166.048768497,820980,1139829
166.176564282,822744,1148618
166.304358038,824860,1157956
166.432154476,823097,1140073
166.559949567,824566,1149044
166.687744566,826330,1149167
166.815540512,824860,1140317
166.94333539,826085,1148740
167.071132224,825064,1149289
