start_time,app_time,flip,flip_value,energy_uj_dram,app_state,num_read
1660050306907736541,17975564509,0,0,42317545658,3735928559,65000
1660050306968853540,18036681508,0,0,42317616337,3735928559,65000
1660050307029970630,18097798598,0,0,42317699893,3735928559,65000
1660050307091087634,18158915602,0,0,42317777286,3735928559,65000
1660050307152204436,18220032404,0,0,42317842288,3735928559,65000
1660050307213321554,18281149522,0,0,42317922549,3735928559,65000
1660050307274438447,18342266415,0,0,42318007632,3735928559,65000
1660050307335555385,18403383353,0,0,42318086001,3735928559,65000
1660050307396672364,18464500332,0,0,42318153200,3735928559,65000
1660050307457789337,18525617305,0,0,42318228640,3735928559,65000
1660050307518906442,18586734410,0,0,42318312929,3735928559,65000
1660050307580023355,18647851323,0,0,42318403627,3735928559,65000
1660050307641140273,18708968241,0,0,42318468324,3735928559,65000
1660050307702257344,18770085312,0,0,42318546083,3735928559,65000
1660050307763374251,18831202219,0,0,42318633058,3735928559,65000
1660050307824491209,18892319177,0,0,42318712281,3735928559,65000
1660050307885608268,18953436236,0,0,42318780152,3735928559,65000
1660050307946725192,19014553160,0,0,42318856812,3735928559,65000
1660050308007842276,19075670244,0,0,42318943054,3735928559,65000
1660050308068959184,19136787152,0,0,42319024231,3735928559,65000
1660050308130076156,19197904124,0,0,42319090271,3735928559,65000
1660050308191193082,19259021050,0,0,42319165893,3735928559,65000
1660050308252310084,19320138052,0,0,42319251952,3735928559,65000
1660050308313427071,19381255039,0,0,42319334960,3735928559,65000
1660050308374544406,19442372374,0,0,42319401244,3735928559,65000
1660050308435661002,19503488970,0,0,42319473448,3735928559,65000
1660050308496778036,19564606004,0,0,42319558226,3735928559,65000
1660050308557894994,19625722962,0,0,42319644408,3735928559,65000
1660050308619011949,19686839917,0,0,42319710630,3735928559,65000
1660050308680128933,19747956901,0,0,42319779844,3735928559,65000
1660050308741245966,19809073934,0,0,42319863706,3735928559,65000
1660050308802363002,19870190970,0,0,42319949888,3735928559,65000
1660050308863479926,19931307894,0,0,42319999448,3735928559,65000
1660050308924596873,19992424841,0,0,42320030698,3735928559,65000
1660050308985713910,20053541878,1,2147483648,42320062192,3735928559,65000
1660050309046830889,20114658857,1,2147483648,42320093625,3735928559,65000
1660050309107947838,20175775806,0,0,42320125119,3735928559,65000
1660050309169064779,20236892747,0,0,42320156552,3735928559,65000
1660050309230181759,20298009727,1,2147483648,42320188046,3735928559,65000
1660050309291298785,20359126753,0,0,42320219540,3735928559,65000
1660050309352415729,20420243697,0,0,42320251095,3735928559,65000
1660050309413532766,20481360734,1,2147483648,42320282589,3735928559,65000
1660050309474649689,20542477657,0,0,42320314572,3735928559,65000
1660050309535766655,20603594623,0,0,42320346066,3735928559,65000
1660050309596883637,20664711605,0,0,42320377499,3735928559,65000
1660050309658000643,20725828611,1,2147483648,42320409115,3735928559,65000
1660050309719117640,20786945608,1,2147483648,42320440548,3735928559,65000
1660050309780234617,20848062585,0,0,42320471981,3735928559,65000
1660050309841351577,20909179545,0,0,42320503475,3735928559,65000
1660050309902468562,20970296530,0,0,42320534969,3735928559,65000
1660050309963585541,21031413509,0,0,42320566402,3735928559,65000
1660050310024702569,21092530537,0,0,42320598446,3735928559,65000
1660050310085819504,21153647472,0,0,42320629940,3735928559,65000
1660050310146936600,21214764568,1,2147483648,42320661373,3735928559,65000
1660050310208053463,21275881431,1,2147483648,42320692867,3735928559,65000
1660050310269170450,21336998418,1,2147483648,42320724300,3735928559,65000
1660050310330287416,21398115384,1,2147483648,42320755794,3735928559,65000
1660050310391404429,21459232397,1,2147483648,42320787227,3735928559,65000
1660050310452521366,21520349334,0,0,42320818721,3735928559,65000
1660050310513638377,21581466345,1,2147483648,42320850703,3735928559,65000
